,exon_skipping,alternative_donor_site,alternative_acceptor_site,intron_retention,mutually_exclusive_exon,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon
GO:0031248,4,0,0,0,0,3,3,0,1
GO:0000123,4,0,0,0,0,3,3,0,1
GO:0070461,1,1,0,0,0,2,0,0,0
GO:0016863,2,0,0,0,0,0,2,0,1
GO:0016860,3,0,0,0,0,0,3,0,1
GO:0016922,4,0,1,0,0,1,1,1,1
GO:0051302,1,0,1,0,0,0,0,0,1
GO:0043401,3,2,0,0,0,0,2,0,3
GO:0030522,9,2,0,0,0,1,6,0,3
GO:0030520,1,0,0,0,0,0,2,0,3
GO:0030518,3,2,0,0,0,0,2,0,3
GO:0009755,5,2,2,0,0,0,3,3,3
GO:0016591,2,0,1,0,0,3,1,0,1
GO:0033276,1,0,0,0,0,2,0,0,0
GO:0043548,0,0,0,0,0,0,1,0,0
GO:0030111,5,0,1,0,0,2,3,2,1
GO:0090263,0,0,0,0,0,0,1,0,1
GO:0060828,4,0,1,0,0,0,3,1,1
GO:0030177,1,0,1,0,0,0,1,0,1
GO:0003725,1,0,1,0,0,0,0,0,0
GO:0031047,1,0,1,0,0,3,2,0,2
GO:0090079,3,0,0,0,0,2,0,1,0
GO:0045182,3,0,0,0,0,2,0,1,0
GO:0008135,2,0,0,0,0,0,0,0,0
GO:0032984,1,0,0,0,0,0,0,1,0
GO:0032543,1,0,0,0,0,0,2,0,0
GO:0006383,2,0,0,0,0,0,0,1,0
GO:0008625,1,0,1,0,0,0,1,0,1
GO:1901223,0,1,1,0,0,0,0,0,0
GO:0016684,1,0,0,0,0,0,1,0,0
GO:0016209,1,0,1,0,0,1,1,0,0
GO:0004602,1,0,0,0,0,0,1,0,0
GO:0004601,1,0,0,0,0,0,1,0,0
GO:0072593,4,0,1,0,0,0,1,0,1
GO:0140657,3,0,1,0,1,0,2,0,5
GO:0008094,0,0,0,0,0,0,0,0,2
GO:0003697,2,0,0,0,0,0,1,0,2
GO:0000217,1,0,0,0,0,0,0,0,0
GO:0032200,3,0,0,0,0,0,0,0,1
GO:0000723,3,0,0,0,0,0,0,0,1
GO:0140527,1,0,0,0,0,0,1,0,1
GO:0140013,6,3,1,0,0,0,4,0,2
GO:0061982,4,0,1,0,0,0,3,0,2
GO:0035825,1,0,0,0,0,0,1,0,1
GO:0007131,1,0,0,0,0,0,1,0,1
GO:0007127,4,0,1,0,0,0,3,0,2
GO:0000725,3,0,0,0,0,1,0,0,2
GO:0000724,3,0,0,0,0,1,0,0,2
GO:0005657,1,0,0,1,0,0,1,0,0
GO:0030681,1,0,0,0,0,0,0,0,0
GO:0003743,2,0,0,0,0,0,0,0,0
GO:1901342,9,2,2,2,0,1,7,3,0
GO:0045765,9,2,2,2,0,1,7,3,0
GO:2000181,5,0,1,1,0,1,4,2,0
GO:1901343,5,0,1,1,0,1,4,2,0
GO:0016525,5,0,1,1,0,1,4,2,0
GO:0002822,3,0,3,0,0,2,0,0,2
GO:0002819,7,0,3,0,0,3,3,0,2
GO:0002824,5,0,2,0,0,1,2,0,2
GO:0002821,5,0,2,0,0,1,2,0,2
GO:0002700,9,1,5,1,0,1,7,0,2
GO:0002637,3,0,2,1,0,1,1,0,0
GO:0002702,9,1,5,1,0,1,7,0,2
GO:0002708,7,0,2,0,0,1,4,0,2
GO:0002706,5,0,4,0,0,1,1,0,2
GO:0051054,12,0,2,0,0,2,2,0,2
GO:0045911,6,0,2,0,0,1,1,0,1
GO:0045830,3,0,2,0,0,1,0,0,0
GO:0045191,3,0,2,0,0,1,0,0,0
GO:0002891,3,0,2,0,0,1,0,0,0
GO:0002889,3,0,3,0,0,1,0,0,1
GO:0002714,3,0,2,0,0,1,0,0,0
GO:0002712,3,0,3,0,0,1,0,0,1
GO:0002639,3,0,2,1,0,1,1,0,0
GO:0000018,8,0,2,0,0,1,2,0,2
GO:0048298,3,0,2,0,0,1,0,0,0
GO:0048296,3,0,2,0,0,1,0,0,0
GO:0004062,1,0,1,0,0,0,0,0,0
GO:0004222,0,0,0,0,0,0,1,0,0
GO:0008202,3,0,0,0,0,2,3,0,1
GO:0016125,3,0,0,0,0,2,3,0,1
GO:0006066,2,0,1,0,0,4,5,2,5
GO:1902652,1,0,0,0,0,1,1,0,0
GO:0008203,1,0,0,0,0,1,1,0,0
GO:0032559,2,0,0,0,0,1,2,3,1
GO:0032555,2,0,0,0,0,3,0,3,1
GO:0032553,4,0,0,0,0,3,1,3,1
GO:0030554,2,0,0,0,0,1,2,3,1
GO:0017076,2,0,0,0,0,3,0,3,1
GO:1901567,0,0,0,0,0,0,0,1,0
GO:0120227,0,0,0,0,0,0,0,1,0
GO:0032934,1,0,0,0,0,0,1,0,0
GO:0005496,1,0,0,0,0,1,1,0,0
GO:0000062,0,0,0,0,0,0,0,1,0
GO:0006869,2,0,1,0,0,1,2,0,0
GO:0055092,1,0,0,0,0,0,0,0,0
GO:0042632,1,0,0,0,0,0,0,0,0
GO:0030301,1,0,0,0,0,0,0,0,0
GO:0015918,1,0,0,0,0,0,0,0,0
GO:0098862,2,0,0,0,0,0,1,0,0
GO:0005903,2,0,0,0,0,0,1,0,0
GO:2000737,0,1,0,0,0,0,1,0,0
GO:2000736,0,2,1,0,0,1,1,0,0
GO:0031648,2,0,0,1,0,0,3,0,0
GO:0061640,1,0,1,0,0,1,0,0,0
GO:0000910,1,0,1,0,0,1,0,0,0
GO:0005875,0,0,1,0,0,2,0,0,0
GO:0046034,2,1,1,0,0,2,0,0,0
GO:0009205,2,1,1,0,0,2,0,0,0
GO:0009199,2,1,1,0,0,2,0,0,0
GO:0009144,2,1,1,0,0,2,0,0,0
GO:0009141,2,1,1,0,0,2,0,0,0
GO:0015986,2,1,0,0,0,0,0,0,0
GO:0009206,2,1,0,0,0,2,0,0,0
GO:0009201,2,1,0,0,0,2,0,0,0
GO:0009145,2,1,0,0,0,2,0,0,0
GO:0009142,2,1,0,0,0,2,0,0,0
GO:0006754,2,1,0,0,0,2,0,0,0
GO:0042776,2,1,0,0,0,0,0,0,0
GO:1901890,3,0,1,0,0,4,4,5,1
GO:0051056,3,0,1,0,0,3,2,3,6
GO:0050806,2,0,0,0,0,0,0,0,0
GO:0048259,1,0,0,0,0,2,0,0,1
GO:0046578,1,0,1,0,0,0,1,1,6
GO:0032092,0,0,1,0,0,0,0,0,0
GO:0030100,2,0,0,0,0,2,0,0,1
GO:0002090,1,0,0,0,0,1,0,0,0
GO:0006487,1,0,0,0,0,0,0,0,2
GO:0048027,1,0,0,0,0,1,0,1,0
GO:2000772,0,0,0,0,0,1,1,0,0
GO:0001649,5,0,0,0,0,0,1,1,2
GO:0001503,7,0,0,0,0,0,2,2,5
GO:0045746,0,0,0,1,0,0,0,0,0
GO:0006694,3,1,1,0,0,2,3,0,1
GO:0016126,3,0,0,0,0,2,3,0,1
GO:0046165,1,0,0,0,0,3,3,0,3
GO:1902653,1,0,0,0,0,1,1,0,0
GO:0006695,1,0,0,0,0,1,1,0,0
GO:0008270,9,0,2,0,0,2,5,4,2
GO:0032784,0,0,0,0,0,1,0,0,1
GO:0034243,0,0,0,0,0,1,0,0,1
GO:2001020,14,2,0,0,0,1,7,0,3
GO:0006282,10,2,0,0,0,1,6,0,3
GO:2001022,8,0,0,0,0,0,3,0,2
GO:0045739,7,0,0,0,0,0,2,0,2
GO:0040029,5,0,2,0,0,3,6,0,1
GO:0010212,7,2,0,0,0,0,1,0,2
GO:0140861,1,0,1,0,0,0,1,0,1
GO:0070936,1,0,0,0,0,1,0,0,1
GO:0051865,4,0,1,0,0,0,1,0,1
GO:0036297,1,0,0,0,0,0,0,0,1
GO:0034244,0,0,0,0,0,0,0,0,1
GO:0032785,0,0,0,0,0,0,0,0,1
GO:0090734,4,0,1,0,0,2,2,0,2
GO:0035861,4,0,1,0,0,2,2,0,2
GO:0000151,6,1,1,1,0,4,4,1,3
GO:0097194,2,0,0,0,0,1,0,0,1
GO:0006308,0,0,0,0,0,0,0,0,1
GO:0030262,0,0,0,0,0,0,0,0,1
GO:0006921,0,0,0,0,0,0,0,0,1
GO:0006309,0,0,0,0,0,0,0,0,1
GO:0007600,6,1,1,0,0,2,6,1,4
GO:0050953,4,0,0,0,0,1,3,0,2
GO:0007601,4,0,0,0,0,1,3,0,2
GO:0016323,4,1,0,0,0,3,4,0,0
GO:0009064,1,0,0,0,0,1,0,0,0
GO:0003714,6,4,0,0,0,1,0,0,1
GO:0051219,1,0,1,0,0,5,0,1,1
GO:0035305,0,0,0,0,0,1,0,0,0
GO:0035303,5,0,0,0,0,1,0,0,0
GO:0010923,0,0,0,0,0,1,0,0,0
GO:0010921,4,0,0,0,0,1,0,0,0
GO:0016903,1,0,0,0,0,0,0,0,0
GO:0016620,1,0,0,0,0,0,0,0,0
GO:0009536,1,0,0,0,0,0,1,0,0
GO:0009507,1,0,0,0,0,0,1,0,0
GO:0034504,4,0,1,0,0,0,2,1,0
GO:0072595,1,0,0,0,0,0,1,0,0
GO:0051651,1,0,0,0,0,0,1,0,0
GO:0032507,1,0,0,0,0,0,1,0,0
GO:0016763,2,0,0,0,0,0,1,0,0
GO:1901658,0,0,0,0,0,0,0,1,0
GO:0034656,0,0,0,0,0,0,0,1,0
GO:0009164,0,0,0,0,0,0,0,1,0
GO:0042454,0,0,0,0,0,0,0,1,0
GO:0072529,1,1,0,0,0,0,1,0,0
GO:0015079,0,1,0,0,0,0,2,1,0
GO:0005267,0,1,0,0,0,0,2,1,0
GO:0006812,7,1,3,0,0,1,9,3,3
GO:0030001,4,0,1,0,0,1,6,3,2
GO:0006813,2,0,0,0,0,0,3,1,0
GO:0007062,4,3,0,0,0,0,2,0,0
GO:0030660,0,0,0,0,0,0,1,0,0
GO:0005798,0,0,0,0,0,0,1,1,0
GO:0098876,1,0,0,0,0,0,0,0,0
GO:0032456,1,0,0,0,0,0,0,0,0
GO:2000786,0,0,0,0,0,1,0,0,0
GO:2000785,1,0,1,0,0,1,0,0,1
GO:0044090,0,0,0,0,0,1,0,0,0
GO:0044088,1,0,1,0,0,1,0,0,1
GO:0005319,2,0,2,0,0,1,3,0,0
GO:0003696,1,1,0,0,0,0,1,0,0
GO:0008263,1,1,0,0,0,0,1,0,0
GO:0000700,1,1,0,0,0,0,1,0,0
GO:0006285,1,1,0,0,0,0,1,0,0
GO:0006304,2,0,0,0,0,1,1,0,1
GO:0046386,1,1,0,0,0,0,1,0,0
GO:0045008,1,1,0,0,0,0,1,0,0
GO:0019692,1,1,0,0,0,1,1,0,0
GO:0009394,1,1,0,0,0,1,1,0,0
GO:0009264,1,1,0,0,0,0,1,0,0
GO:0009262,1,1,0,0,0,1,1,0,0
GO:0009223,1,1,0,0,0,0,1,0,0
GO:0009219,1,1,0,0,0,0,1,0,0
GO:0006244,1,1,0,0,0,0,1,0,0
GO:0006220,2,1,0,0,0,1,2,0,0
GO:1902750,2,0,0,0,0,0,0,0,1
GO:1902749,2,0,0,0,0,1,0,0,1
GO:1901991,4,1,0,0,0,1,0,0,1
GO:1901990,8,1,0,0,0,1,1,1,3
GO:0044818,2,0,0,0,0,0,0,0,1
GO:0044774,5,1,0,0,0,0,1,0,0
GO:0044773,5,1,0,0,0,0,1,0,0
GO:0010972,2,0,0,0,0,0,0,0,1
GO:0010389,2,0,0,0,0,1,0,0,1
GO:0007095,2,0,0,0,0,0,0,0,0
GO:0007093,5,1,0,0,0,0,1,0,1
GO:0006306,1,0,0,0,0,1,0,0,0
GO:0006305,1,0,0,0,0,1,0,0,0
GO:0015026,0,0,1,0,0,2,0,0,1
GO:0045092,0,0,0,0,0,1,0,0,0
GO:0030247,5,0,0,0,0,0,3,0,0
GO:2001069,0,0,0,0,0,1,0,0,0
GO:0035335,0,0,0,0,0,1,0,0,0
GO:0098554,0,0,0,0,0,0,1,0,0
GO:0005844,0,0,0,0,0,1,1,0,0
GO:0098556,0,0,0,0,0,1,1,0,0
GO:0030867,0,0,0,0,0,1,1,0,0
GO:0005791,0,0,1,0,0,3,3,0,0
GO:0006040,1,0,0,0,0,0,0,0,1
GO:0003735,1,0,0,0,0,0,1,0,0
GO:0044391,2,0,2,0,0,2,4,0,4
GO:0015935,0,0,1,0,0,0,0,0,1
GO:0005840,2,0,2,0,0,2,4,0,4
GO:0005763,1,0,1,0,0,0,0,0,1
GO:0005761,3,0,2,0,0,3,3,0,4
GO:0000314,1,0,1,0,0,0,0,0,1
GO:0000313,3,0,2,0,0,3,3,0,4
GO:0071356,6,0,0,0,0,1,1,0,1
GO:0034612,6,0,0,0,0,1,1,0,1
GO:0006457,7,0,5,0,0,0,3,0,3
GO:0060590,0,0,0,0,0,0,0,0,2
GO:0001671,0,0,0,0,0,0,0,0,1
GO:0051879,1,0,0,0,0,0,0,0,0
GO:0031072,3,0,1,0,0,5,2,2,2
GO:0043462,7,0,1,0,1,0,1,1,1
GO:0032781,7,0,1,0,1,0,1,0,0
GO:0101031,0,0,0,0,0,0,1,0,0
GO:0006575,1,0,0,0,0,0,0,0,1
GO:0035639,2,0,0,0,0,3,0,2,1
GO:0005524,2,0,0,0,0,1,1,2,1
GO:0019363,1,0,0,0,0,0,0,1,0
GO:0019359,1,0,0,0,0,0,0,1,0
GO:0060972,0,1,0,1,0,2,1,0,2
GO:0009855,0,1,0,1,0,2,1,0,2
GO:0009799,0,1,0,1,0,2,1,0,2
GO:0007368,0,1,0,1,0,2,1,0,2
GO:0060026,1,0,0,0,0,0,0,0,0
GO:0016234,5,0,2,0,0,1,3,0,0
GO:0016235,3,0,0,0,0,1,2,0,0
GO:0030014,0,0,0,0,0,1,0,0,0
GO:0070997,0,0,0,0,0,0,0,0,1
GO:0051402,0,0,0,0,0,0,0,0,1
GO:0005849,1,1,0,0,0,1,0,0,0
GO:0005847,1,1,0,0,0,1,0,0,0
GO:1902600,1,1,1,0,0,0,0,0,1
GO:0098662,2,1,1,0,0,1,1,1,3
GO:0098655,2,1,1,0,0,1,1,0,3
GO:0070567,0,0,0,0,0,0,0,0,1
GO:0019210,1,0,0,0,0,1,0,0,0
GO:0004860,1,0,0,0,0,1,0,0,0
GO:0045927,4,3,3,0,0,0,3,4,2
GO:0030307,2,3,1,0,0,0,2,1,2
GO:0001540,1,0,0,0,0,1,0,0,0
GO:0008037,8,1,1,0,0,2,4,0,0
GO:0051606,12,3,0,0,0,1,4,0,0
GO:0045954,2,0,0,0,0,0,2,0,1
GO:0042269,2,1,1,0,0,0,3,0,2
GO:0009595,7,2,0,0,0,0,3,0,0
GO:0002860,0,0,0,0,0,0,0,0,1
GO:0002858,0,0,0,0,0,0,0,0,1
GO:0002857,0,0,0,0,0,0,0,0,1
GO:0002855,0,0,0,0,0,0,0,0,1
GO:0002839,0,0,0,0,0,0,0,0,1
GO:0002837,0,0,0,0,0,0,0,0,1
GO:0002836,0,0,0,0,0,0,0,0,1
GO:0002834,0,0,0,0,0,0,0,0,1
GO:0002717,2,0,0,0,0,0,2,0,1
GO:0002715,2,1,1,0,0,0,3,0,2
GO:0043484,16,3,4,0,3,3,5,5,5
GO:0032722,5,0,0,0,0,5,1,0,0
GO:0032642,5,0,0,0,0,5,1,0,0
GO:1903035,2,0,0,0,0,0,0,2,1
GO:1903034,4,0,0,1,0,0,2,2,1
GO:0106015,1,0,0,0,0,0,0,0,0
GO:0106014,1,0,0,0,0,0,0,0,0
GO:0050729,9,1,0,0,0,1,2,3,0
GO:0050728,4,0,2,0,0,0,3,4,3
GO:0050727,13,1,2,0,0,1,6,8,3
GO:0043032,1,0,0,0,0,0,0,0,0
GO:0043030,1,0,0,0,0,0,0,0,0
GO:0044325,2,0,2,0,0,0,0,0,0
GO:1904667,0,0,0,0,0,1,0,0,0
GO:1904666,0,0,0,0,0,1,0,0,0
GO:0050427,1,0,0,0,0,0,0,0,0
GO:0034035,1,0,0,0,0,0,0,0,0
GO:0016298,0,0,1,0,0,0,0,0,0
GO:0046503,0,0,0,0,0,0,0,0,1
GO:0046464,0,0,0,0,0,0,0,0,1
GO:0046461,0,0,0,0,0,0,0,0,1
GO:0006639,0,0,0,0,0,1,0,0,1
GO:0006638,0,0,0,0,0,1,0,0,1
GO:0052651,0,0,0,0,0,0,0,0,1
GO:0046462,0,0,0,0,0,0,0,0,1
GO:0016556,0,1,0,0,0,0,1,0,0
GO:1990481,0,1,0,0,0,0,0,0,0
GO:0018193,8,1,0,0,0,1,6,2,4
GO:0018095,0,0,0,0,0,0,0,0,1
GO:0005681,2,2,0,0,0,0,0,1,2
GO:0071013,2,1,0,0,0,0,0,1,3
GO:0071007,0,0,0,0,0,0,0,1,1
GO:0005684,1,0,0,1,0,0,1,1,1
GO:0031490,0,0,0,0,0,0,0,1,0
GO:0031492,0,0,0,0,0,0,0,1,0
GO:0031491,1,0,1,0,0,0,0,1,1
GO:0090545,0,0,0,0,0,1,0,0,0
GO:0016581,0,0,0,0,0,1,0,0,0
GO:0050954,1,0,0,0,0,1,3,1,2
GO:0007605,1,0,0,0,0,1,3,1,2
GO:0098799,1,0,0,0,0,0,1,0,0
GO:0005742,1,0,0,0,0,0,1,0,0
GO:0072331,4,1,1,0,0,0,1,0,0
GO:0030330,3,1,1,0,0,0,0,0,0
GO:2000134,2,1,0,0,0,0,0,0,0
GO:2000045,3,1,0,0,0,0,0,0,0
GO:1902807,2,1,0,0,0,0,0,0,0
GO:1902806,8,1,0,0,0,3,3,1,0
GO:1901796,7,0,0,0,0,2,1,0,0
GO:0046777,0,0,0,0,0,2,0,0,2
GO:0044819,2,1,0,0,0,0,0,0,0
GO:0031573,1,0,0,0,0,0,1,0,0
GO:0031571,2,1,0,0,0,0,0,0,0
GO:0006977,2,1,0,0,0,0,0,0,0
GO:0018455,0,0,0,0,0,0,1,0,0
GO:0004022,0,0,0,0,0,0,1,0,0
GO:0016638,1,0,0,0,0,0,1,0,0
GO:0016645,1,0,0,0,0,0,1,0,0
GO:0042558,1,0,0,0,0,0,0,0,0
GO:0006760,1,0,0,0,0,0,0,0,0
GO:0046653,0,0,0,0,0,1,0,0,0
GO:0042559,1,0,0,0,0,0,0,0,0
GO:0046173,0,0,0,0,0,2,2,0,3
GO:0019751,1,0,1,0,0,3,3,1,3
GO:0034311,0,0,0,0,0,1,0,1,0
GO:0016667,0,0,0,0,0,0,0,1,1
GO:0016668,0,0,1,0,0,0,0,0,0
GO:0015036,0,0,0,0,0,0,0,1,0
GO:0047134,0,0,1,0,0,0,0,0,0
GO:0043648,1,0,0,0,0,1,0,0,0
GO:0051604,0,0,2,0,0,2,0,0,1
GO:0031638,0,0,1,0,0,0,0,0,0
GO:0016485,0,0,2,0,0,2,0,0,0
GO:0001046,0,0,0,0,0,1,0,0,0
GO:0001227,7,0,1,1,0,2,3,2,3
GO:0001217,7,0,1,1,0,5,3,2,3
GO:0050679,13,8,3,0,0,7,4,1,5
GO:0010721,1,0,0,0,0,1,1,3,3
GO:2000630,4,1,0,0,0,3,1,1,0
GO:2000628,4,1,0,0,0,3,1,1,0
GO:1902895,4,1,0,0,0,3,1,1,0
GO:1902893,4,1,0,0,0,3,1,1,0
GO:1903707,0,0,0,0,0,1,0,0,0
GO:1902253,3,0,0,0,0,0,0,0,0
GO:1902106,0,0,0,0,0,1,0,0,0
GO:1901798,1,0,0,0,0,0,1,0,0
GO:0098771,6,1,3,0,0,4,4,1,1
GO:0071482,2,1,0,0,0,1,2,0,0
GO:0071478,7,3,0,0,0,1,2,0,0
GO:0071466,1,0,0,0,0,0,0,0,0
GO:0070828,0,0,1,0,0,0,1,0,1
GO:0055072,1,1,1,0,0,2,2,0,1
GO:0048147,1,0,0,0,0,0,0,0,0
GO:0048146,1,1,0,0,0,0,1,1,2
GO:0048145,2,1,0,0,0,0,1,1,2
GO:0045814,1,0,0,0,0,1,4,0,0
GO:0045655,3,0,0,0,0,1,1,0,0
GO:0034644,2,1,0,0,0,1,2,0,0
GO:0033044,1,1,0,0,0,3,3,0,1
GO:0032986,0,0,0,0,0,0,0,1,0
GO:0032204,0,0,0,0,0,1,0,0,0
GO:0010332,4,2,0,0,0,0,0,0,0
GO:0009411,5,1,1,0,0,1,5,0,0
GO:0009410,2,0,0,0,0,0,0,0,0
GO:0006879,1,1,0,0,0,1,2,0,1
GO:0000165,7,0,0,1,2,4,0,0,0
GO:0090571,1,0,0,0,0,0,0,0,0
GO:0070851,17,7,3,0,0,10,6,1,3
GO:0005154,0,0,0,0,0,1,0,0,0
GO:0043410,12,4,5,1,0,5,8,5,4
GO:0045334,9,4,0,0,0,0,2,0,0
GO:0030669,9,4,0,0,0,0,2,0,0
GO:0030665,9,4,0,0,0,0,2,0,0
GO:0030662,9,4,0,0,0,0,2,0,0
GO:0030136,5,4,1,0,0,0,2,0,0
GO:0030135,5,4,1,0,0,0,2,1,0
GO:0030134,1,0,0,0,0,0,0,0,0
GO:0012507,1,0,0,0,0,0,0,0,0
GO:0038134,0,0,2,0,0,0,0,0,1
GO:0090068,6,4,5,0,0,2,3,2,4
GO:0051785,3,4,4,0,0,1,3,1,3
GO:0045840,1,4,4,0,0,1,2,1,3
GO:0031904,0,0,1,0,0,0,1,0,0
GO:0051427,0,0,1,0,0,0,0,0,0
GO:0034764,2,0,0,0,0,0,1,1,2
GO:1904894,1,0,0,0,0,1,1,0,0
GO:0032355,0,0,1,0,0,0,0,0,0
GO:0050731,6,3,0,0,0,1,4,2,3
GO:0050730,8,3,0,0,0,1,4,2,3
GO:0042531,4,0,1,0,0,1,4,1,3
GO:0042509,4,0,1,0,0,1,4,1,3
GO:0097696,1,1,1,0,0,1,2,1,1
GO:0071902,2,3,0,0,0,2,3,1,0
GO:0070977,0,0,0,0,0,0,1,1,2
GO:0060416,0,0,0,0,0,1,0,0,0
GO:0060348,1,0,2,0,0,1,2,1,2
GO:0048799,0,0,0,0,0,0,1,1,2
GO:0048639,2,0,3,0,0,0,2,4,2
GO:0043568,0,0,0,0,0,0,1,1,2
GO:0043567,0,0,0,0,0,0,1,1,2
GO:0043406,2,3,0,0,0,2,3,1,0
GO:0040018,2,0,2,0,0,0,1,3,0
GO:0040014,2,0,2,0,0,0,1,3,0
GO:0010828,0,0,0,0,0,0,1,1,2
GO:0010827,1,0,0,0,0,2,1,3,2
GO:0010536,1,0,0,0,0,0,1,0,0
GO:0010533,2,0,0,0,0,0,1,0,0
GO:0007259,1,1,0,0,0,1,2,1,1
GO:0046850,1,0,0,0,0,1,0,1,0
GO:0045124,1,0,0,0,0,1,0,1,0
GO:0034103,1,0,0,0,0,1,0,2,0
GO:0005184,0,1,1,0,0,0,1,0,0
GO:0071692,0,0,0,0,0,0,1,0,0
GO:0035592,0,0,0,0,0,0,1,0,0
GO:0009306,0,0,0,0,0,0,1,0,0
GO:0005159,0,0,1,0,0,3,0,0,0
GO:0002250,9,1,0,0,0,0,2,0,7
GO:0006959,6,0,1,0,0,2,2,0,1
GO:0005516,4,0,0,0,0,4,1,0,0
GO:2000343,2,0,0,0,0,3,0,0,0
GO:2000341,2,0,0,0,0,3,0,0,0
GO:1905050,2,0,0,0,0,3,0,0,0
GO:1905048,2,0,0,0,0,3,0,0,0
GO:1904685,2,0,0,0,0,3,0,0,0
GO:1904683,2,0,0,0,0,3,0,0,0
GO:0070587,2,0,0,0,0,3,0,0,0
GO:0035633,2,0,0,0,0,3,0,0,0
GO:0034115,2,0,0,0,0,3,0,0,0
GO:0034114,2,0,0,0,0,3,0,0,0
GO:0030901,2,0,1,0,0,3,0,0,0
GO:0021762,2,0,0,0,0,3,0,0,0
GO:1901654,3,2,0,0,0,0,0,1,0
GO:0070542,2,0,0,0,0,0,1,0,0
GO:0051961,1,0,0,0,0,0,0,2,1
GO:0050771,1,0,0,0,0,0,0,1,1
GO:0050770,1,0,0,0,0,0,0,1,1
GO:0050768,1,0,0,0,0,0,0,2,1
GO:0032570,3,2,0,0,0,0,0,0,0
GO:0031345,4,2,0,0,0,0,0,1,2
GO:0010977,2,0,0,0,0,0,0,1,2
GO:0001848,1,0,0,0,0,0,1,0,0
GO:0001846,1,0,0,0,0,0,1,0,0
GO:0006953,1,0,0,0,0,0,1,0,0
GO:0002526,1,0,0,0,0,0,1,0,0
GO:0050830,0,0,1,0,0,0,1,0,2
GO:0042742,9,1,1,0,0,5,7,0,1
GO:0042310,0,1,0,0,0,0,1,0,0
GO:0032677,2,0,2,0,0,1,0,0,1
GO:0051180,0,0,1,0,0,0,1,0,1
GO:0016830,1,0,0,0,0,0,1,0,1
GO:0005161,10,7,0,0,0,8,2,0,2
GO:0005518,0,0,0,0,0,0,1,0,2
GO:0031093,10,6,0,0,0,8,4,1,4
GO:0031091,12,6,0,0,0,8,5,1,4
GO:0036454,10,6,0,0,0,8,3,1,4
GO:0009636,1,0,0,0,0,0,0,0,1
GO:0098754,1,0,0,0,0,0,0,0,1
GO:0042289,2,0,0,0,0,1,4,0,0
GO:0019955,4,1,1,0,0,4,5,0,2
GO:0042658,1,0,0,0,0,0,0,0,0
GO:0042609,1,0,0,0,0,0,0,0,0
GO:0023026,1,0,0,0,0,0,0,0,0
GO:0023023,1,0,0,0,0,0,0,0,0
GO:2001280,1,0,0,0,0,0,0,0,0
GO:2001279,1,0,0,0,0,0,0,0,0
GO:2001021,4,1,0,0,0,1,1,0,0
GO:2000448,1,0,0,0,0,0,0,0,0
GO:2000446,1,0,0,0,0,0,0,0,0
GO:1903902,1,0,0,0,0,0,0,0,0
GO:1903901,1,0,0,1,0,0,0,0,0
GO:1903900,1,0,1,2,0,3,0,0,1
GO:1902254,3,0,0,0,0,0,0,0,0
GO:1902230,2,0,0,0,0,0,0,0,0
GO:1902229,2,0,0,0,0,0,0,0,0
GO:1902166,1,0,0,0,0,0,0,0,0
GO:1902165,1,0,0,0,0,0,0,0,0
GO:1901797,4,0,0,0,0,0,0,0,0
GO:0075294,1,0,0,0,0,0,0,0,0
GO:0070665,15,0,1,0,0,1,5,3,10
GO:0070374,6,1,0,0,0,2,2,1,4
GO:0062013,4,1,2,0,0,1,2,1,3
GO:0060760,3,0,1,1,0,2,0,0,0
GO:0060759,7,0,2,1,0,2,4,0,1
GO:0052372,1,0,0,0,0,0,0,0,0
GO:0051048,5,4,0,0,0,1,1,0,0
GO:0050792,1,0,2,2,0,3,1,0,1
GO:0050671,15,0,1,0,0,1,5,3,10
GO:0048525,1,0,1,2,0,1,0,0,0
GO:0048524,1,0,1,0,0,2,0,0,1
GO:0046890,2,1,0,1,0,1,1,0,0
GO:0046889,2,1,0,1,0,1,1,0,0
GO:0046598,1,0,0,0,0,0,0,0,0
GO:0046597,1,0,0,0,0,0,0,0,0
GO:0046596,1,0,0,0,0,0,0,0,0
GO:0046457,1,0,0,0,0,0,0,0,0
GO:0046456,1,0,0,0,0,0,0,0,0
GO:0045923,1,0,0,0,0,0,0,0,0
GO:0045834,2,1,0,1,0,1,1,0,0
GO:0045723,1,0,0,0,0,0,0,0,0
GO:0045657,1,0,0,0,0,0,0,0,0
GO:0043903,1,0,0,0,0,0,0,0,0
GO:0043518,3,0,0,0,0,0,0,0,0
GO:0043516,4,0,0,0,0,0,1,0,0
GO:0042304,1,0,0,0,0,0,0,0,0
GO:0034341,1,0,0,1,0,0,0,0,0
GO:0032946,15,0,2,1,0,1,5,3,10
GO:0032757,2,0,2,0,0,1,0,0,1
GO:0031394,1,0,0,0,0,0,0,0,0
GO:0031392,1,0,0,0,0,0,0,0,0
GO:0030890,2,0,0,0,0,0,1,0,0
GO:0019217,1,0,0,0,0,2,0,0,0
GO:0019216,2,1,0,1,0,3,1,0,0
GO:0006693,1,0,0,0,0,0,0,0,0
GO:0006692,1,0,0,0,0,0,0,0,0
GO:0006690,1,0,0,0,0,0,0,0,1
GO:0002792,1,0,0,0,0,0,0,0,0
